2075,2075,2075,2075,2073,2074,2075,2076,2075,2077,2078,2075,5,5,5,5,5,5,5,5,2073,2074,2075,2076,2075,2077,2078,2075,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,31,32,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,33,2082,2083,2082,2083,1,1,1,1,8,9,9,10,1,1,1,1,1,2,3,1,8,9,9,10,1,1,1,1,2082,2083,2082,2083,36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0,1,1,1,1,1,1,31,32,1,1,1,1,1,1,4,5,5,5,5,
5,5,5,5,5,37,38,15,32806,32805,5,5,5,5,5,5,5,5,5,5,5,37,38,15,32806,32805,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,1,39,1,1,1,1,1,1,1,1,1,1,13,14,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,40,41,42,41,42,1,1,1,1,19,20,20,19,1,1,1,1,1,13,14,1,19,20,20,19,1,1,1,1,41,42,41,42,43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,39,1,1,1,1,1,1,4,5,5,5,5,
5,5,5,5,5,5,37,6,32805,5,5,5,5,5,5,5,5,5,5,5,5,5,37,6,32805,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,1,45,1,1,1,1,1,1,1,1,1,1,1,22,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,40,41,42,41,42,41,1,1,1,1,19,20,20,19,1,1,1,1,1,1,22,1,19,20,20,19,1,1,1,1,42,41,42,41,42,43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,45,1,1,1,1,1,1,4,5,5,5,5,
5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,46,47,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,49,50,51,50,51,50,1,1,1,1,23,9,9,24,1,1,1,1,1,1,1,1,23,9,9,24,1,1,1,1,51,50,51,50,51,52,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,0,1,1,1,1,1,1,46,47,48,1,1,1,1,1,4,5,5,5,5,
5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,33,2082,2083,2082,2083,2082,2083,2082,2083,2082,2083,2082,2083,2082,2083,2082,2083,2082,2083,2082,2083,2082,2083,2082,2083,36,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,2056,2057,2057,2058,1,1,1,1,1,1,1,1,1,1,1,1,2056,2057,2057,2058,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,2056,2057,2057,2058,32,1,1,1,1,1,1,1,1,1,1,1,1,31,32,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,2056,2057,2057,2058,1,1,1,4,5,5,5,5,
5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,40,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,43,5,5,5,5,5,5,5,5,5,5,5,16,17,18,1,19,20,20,19,16,17,18,1,1,1,1,1,1,1,1,1,19,20,20,19,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,17,18,1,56,57,58,19,39,1,1,1,1,1,1,1,1,1,1,1,1,1,39,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,16,17,18,1,1,1,1,1,56,57,58,19,1,1,1,4,5,5,5,5,
5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,40,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,43,5,5,5,5,5,5,5,5,5,5,0,1,1,1,19,20,20,19,1,1,1,1,1,1,1,1,1,1,1,1,19,20,20,19,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,56,59,60,19,45,1,1,1,1,1,1,1,1,1,1,1,1,1,45,1,1,1,1,1,1,1,1,53,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,56,59,60,19,1,1,1,4,5,5,5,5,
5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,61,62,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,61,62,5,5,5,5,49,50,51,50,51,50,51,50,51,50,51,50,51,50,51,50,51,50,51,50,51,50,51,50,51,50,51,52,5,5,5,5,5,5,5,5,5,5,0,1,1,1,23,9,9,24,1,1,1,1,1,1,1,1,1,1,1,1,23,9,9,24,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,56,63,64,19,47,48,1,1,1,1,1,1,1,1,1,1,1,46,47,48,1,1,1,1,1,1,54,55,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,56,63,64,19,1,1,1,4,5,5,5,5,
5,5,5,5,2073,2074,2075,2076,2075,2077,2078,2075,5,5,5,5,65,66,1091,1092,1093,1094,1095,1093,1093,1094,1095,1093,1093,1094,1095,1093,1093,1094,1095,1093,1093,1094,1095,1093,1093,1094,1095,1093,1091,1092,72,32833,5,5,5,5,2056,2057,2057,2058,1,1,11,12,2056,2057,2057,2058,1,1,1,1,1,31,32,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,31,32,1,1,1,1,1,2056,2057,2057,2058,1,1,1,1,1,31,32,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2076,2075,2077,2078,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2073,2074,2075,2076,2075,2077,2078,2075,2075,2075,2075,2073,2074,2075,2076,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,2075,2075,2075,2075,2075,2073,2074,2075,2076,2075,2077,2078,2075,2075,2075,2075,5,5,5,5,
5,5,5,5,5,37,38,15,32806,32805,5,5,5,5,5,5,73,74,1099,1100,1101,1102,1103,1101,1101,1102,1103,1101,1101,1102,1103,1101,1101,1102,1103,1101,1101,1102,1103,1101,1101,1102,1103,1101,1099,1100,80,32841,5,5,5,5,19,20,20,19,1,1,21,1,19,20,20,19,1,1,1,1,1,1,39,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,1,39,1,1,1,1,1,19,44,44,19,1,1,1,1,1,1,39,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,32806,32805,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,38,15,32806,32805,5,5,5,5,5,5,37,38,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,37,38,15,32806,32805,5,5,5,5,5,5,5,5,5,
5,5,5,5,5,5,37,6,32805,5,5,5,5,5,5,5,65,66,1091,1092,1093,1105,1095,1093,1093,1105,1095,1093,1093,1105,1095,1093,1093,1105,1095,1093,1093,1105,1095,1093,1093,1105,1095,1093,1091,1092,72,32833,5,5,5,5,19,20,20,19,1,1,1,1,19,20,20,19,1,1,1,1,1,1,45,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,1,45,1,1,1,1,1,19,44,44,19,82,1,1,1,1,1,45,1,1,1,1,53,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,32805,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,6,32805,5,5,5,5,5,5,5,5,37,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,6,32805,5,5,5,5,5,5,5,5,5,5,
5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,73,74,1099,1100,1101,1107,1103,1101,1101,1107,1103,1101,1101,1107,1103,1101,1101,1107,1103,1101,1101,1107,1103,1101,1101,1107,1103,1101,1099,1100,80,32841,5,5,5,5,23,9,9,24,1,1,1,1,23,9,9,24,1,1,1,1,1,46,47,48,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,1,1,46,47,48,1,1,1,1,19,44,44,19,84,1,1,1,1,46,47,48,1,1,54,55,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,
5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,85,86,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,85,86,5,5,5,5,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2056,2057,2057,2058,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,2075,2073,2074,2075,2076,2075,2077,2078,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2073,2074,2075,2076,2075,2077,2078,5,5,5,5,5,5,5,5,2075,2073,2074,2075,2054,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,
5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,16,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,56,57,58,19,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,38,15,32806,32805,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,38,15,32806,32805,5,5,5,5,5,5,5,5,5,5,5,37,38,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,
5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,56,59,60,19,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,6,32805,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,6,32805,5,5,5,5,5,5,5,5,5,5,5,5,5,37,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,
5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,54,55,56,63,64,19,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,
5,5,5,5,2073,2074,2075,2076,2075,2077,2078,2075,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,2075,2073,2074,2075,2076,2075,2077,2078,2075,2073,2074,2075,2076,2075,2077,2078,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2075,2073,2074,2075,2076,2075,2077,2078,2075,2075,2075,2075,2075,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,2135,2136,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,
5,5,5,5,5,37,38,15,32806,32805,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,38,15,32806,32805,5,5,5,37,38,15,32806,32805,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,38,15,32806,32805,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,89,90,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,
5,5,5,5,5,5,37,6,32805,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,6,32805,5,5,5,5,5,37,6,32805,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,6,32805,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,89,90,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,
